touch_id,lead_id,geo_id,channel,touch_time
92305017-a235-4f02-ae16-f2b896a40079,f180fd2e-ec8c-4119-baf6-3e6b78b1f782,1f7e1f9d-eb7d-4349-a15b-2bb72ccbbb1f,Email,2023-08-26 09:42:54
4b410018-2af4-462a-b314-b83c98c59302,c8a3b401-c55f-425e-87b2-4185e7b1468d,f97e321b-ac65-4057-a901-09668427a33d,Email,2022-11-07 15:09:20
bc2efd9c-998a-4745-8090-db441506a4bd,d7fdfe98-68ec-483a-90ab-d6ae386bfc4d,f556ace5-b699-4fcf-a271-5d9f7351ad1f,Ad,2023-05-23 23:19:59
7e84c7f8-0af4-4eac-85ea-51589f01ddf5,83b1052f-37f5-41d6-946a-dfcafe8e0ce8,9b32730c-197d-4128-9e8f-a9c485970207,Ad,2023-12-21 23:01:13
de8d25c6-8815-4eee-bbbc-e2a547f7fb70,6d582b70-2961-4625-8cf1-2e8f4550e2a2,986cb746-08a3-4f11-a5bd-6ffb7c73a883,LinkedIn,2023-11-04 08:44:47
02483ca7-eb43-4b19-94ee-42a332d43970,a4ec4e3c-5a38-41c0-9376-78f364c02a20,c47f4c8a-816e-4d6a-9b91-e79cf635d0e5,LinkedIn,2022-06-07 20:34:13
7ffd5e60-0b7a-4de0-a6e5-336f34b86277,b2e653fb-c594-406a-abc7-81bf6070115f,23b7c8fc-6b85-4bf8-9e48-748d5f296586,Ad,2023-11-01 02:45:37
851acc80-5f33-471d-909e-6ff35b7b37c0,3a60ea33-64a3-4ab7-961b-d3b790217fbe,f4a1dbe7-d8f0-42bc-82ab-fe34f249654a,Ad,2022-08-21 20:07:13
130102a5-7a25-4869-bdd5-43a2a60e8807,2c84d35d-23c8-4af6-89bc-ae0ac434692d,d3b58f8b-c9b8-449d-afa7-046a5607b449,LinkedIn,2022-07-03 22:23:17
cb6f6ff5-40d9-4a79-a13d-efb932011afd,c6e76d79-38e4-450a-a6e5-7871d39ec719,fda10fd5-4541-4e82-a935-3502434627b7,LinkedIn,2024-12-01 05:18:24
0828fe7b-43ef-4997-bab4-939571680710,cd5d576a-d4f0-4046-9f79-555ff6b0d6f7,b1157b1e-d7ac-4a4f-8854-41f6d481c09b,LinkedIn,2022-04-18 01:21:24
39f518d0-002a-4284-bf26-b77c2fcfce03,b29d66a8-50cd-406b-887d-cf34c5593919,07a8c1b6-edd7-42ea-8ee5-59501a0ec2fe,Email,2023-05-02 13:30:33
927ee7ec-aebd-4f55-819f-8d3a33a8bb9c,5e733f11-f5c1-45a1-956c-601235b5c65e,1f7e1f9d-eb7d-4349-a15b-2bb72ccbbb1f,LinkedIn,2022-11-27 11:28:21
7f90f314-6d59-4492-a4e8-b328b93a0541,18689fa7-6154-46fa-b114-ebf539c70436,b8806616-764a-4f02-ac60-c718be6f04f9,Email,2024-11-14 06:54:38
97884226-5bd3-4fca-8dc3-7988f4822502,5ce0bc85-9f37-4bcb-91f2-fa5a3510f298,6465de2a-d171-47cf-8c70-c744338b243d,Ad,2022-11-14 21:21:16
504118a9-bae7-4bfa-94d1-b5be2b3ad176,3c7bf63c-4087-4b51-a1e2-58003f3a28fb,f97e321b-ac65-4057-a901-09668427a33d,Email,2023-12-19 01:03:14
a4e66fb4-6e8e-451f-abeb-058c615fcd84,7af22de1-1fbe-491f-adf7-e5316c2a7b80,b8806616-764a-4f02-ac60-c718be6f04f9,Ad,2023-05-21 02:25:19
e504c3ab-12a8-4f1d-828e-52834b9b1c5a,319e6fca-0247-4b3a-8504-0850ed0a2df4,c68acfda-6db5-405f-ab3d-9e54547cc5df,Ad,2024-11-14 03:22:31
274901a3-0b0c-4dee-b703-66e084839fb8,bbb08036-deb9-4ff8-a433-3d3313121e18,ce373f7b-ea9d-41e8-85b7-a385636a93e7,Email,2023-03-31 15:47:36
d6ff752b-a2ef-40b4-b983-465a42bc71ed,4f7bd390-2208-4dcc-a006-38e0e7c0a425,96cee407-b3be-4f54-a08b-c4cf5f5f46ba,Ad,2024-04-15 15:50:56
0d20da3d-2ff7-4916-8f39-f60dac7ebb81,6a5fa982-8f31-40b6-950e-22e443659c4f,b8806616-764a-4f02-ac60-c718be6f04f9,Email,2024-09-09 08:36:49
c72514d4-c53a-4973-88bf-1631834913f0,d4373079-d54a-4a73-9763-554935c8dbe8,96cee407-b3be-4f54-a08b-c4cf5f5f46ba,Email,2023-08-03 02:05:57
eb068aca-6e5a-4ef2-a9b4-37e5d1df9b62,72082263-c801-4f71-ac43-6b0ab1e11c6c,f4a1dbe7-d8f0-42bc-82ab-fe34f249654a,Ad,2024-02-24 11:02:56
c56c5a2e-bcd4-4990-a576-6ee7f5c913f5,d97e800c-9edb-4a94-a0a9-aa9f09b3df2f,713b4916-11b7-44e2-adb2-6f39959206ae,Email,2022-05-17 08:52:31
c1e5ccd1-461b-48b8-97ff-85ca8e05e3f6,1a0a0dd0-4fda-44ae-9b70-097ea6fa70f1,6465de2a-d171-47cf-8c70-c744338b243d,LinkedIn,2022-06-20 17:30:49
a3806f62-f74b-427b-a510-f0c52d44ce2a,bb4334c9-9583-4bcb-8b87-adddec46673d,f4a1dbe7-d8f0-42bc-82ab-fe34f249654a,Ad,2022-07-03 16:21:02
e26564af-f9bf-4a9d-a736-9a0656f5a973,9d60d153-ba64-4aad-8c89-42eebf36b297,b0b30ba9-1373-4d34-b2e3-4950984f2c16,Email,2022-03-04 13:06:05
69d456f3-4e53-490d-b901-aeb373721a04,c58db9c1-095d-40e9-a301-5d000809f7ba,c68acfda-6db5-405f-ab3d-9e54547cc5df,Email,2024-02-23 03:33:47
32ca2cf8-6670-4b7d-a375-8f395cf20d05,5ca9e19e-0102-4137-a3f0-1b7e7a1f0a4a,b1157b1e-d7ac-4a4f-8854-41f6d481c09b,Ad,2024-01-02 03:21:28
b5deed74-a3e9-4c95-a3af-ab288853f12f,cf51db92-48f1-4f68-b3e1-3df89476771b,92281d5b-28df-4ff1-9663-dc6f0896606d,LinkedIn,2023-03-22 02:30:10
b4d4297d-0c77-431d-9923-59de2898b9cc,ebd5ecbf-23d0-4c23-a75b-7a191088c0e9,713b4916-11b7-44e2-adb2-6f39959206ae,Ad,2023-01-12 16:08:19
da3bf8f7-d922-487b-b500-200d445fb431,92010056-ad88-4994-8657-1aa225af82d4,4898deb9-da65-4a99-9f17-e013bc3c25cc,LinkedIn,2024-06-09 20:25:44
77ebf228-6757-4028-b9ab-a72bcb6b597e,9083e495-21ce-4069-8f8c-e4126ad19c0b,ca6a3dd3-f966-452a-80ca-0cc1486d9554,Email,2024-08-06 19:51:17
c6e195bc-758d-4680-89e0-e3b029afdf28,37a3907d-244d-4aa8-9bc5-a12d9a970e4f,713b4916-11b7-44e2-adb2-6f39959206ae,Email,2023-01-19 22:32:04
2919f8ed-8163-4e3a-9ebb-901ec60dc6ce,19cccb9c-dee2-4245-9a64-2ddb6e0dd86b,a58288c3-b609-4d9e-976f-0788fc350808,LinkedIn,2024-06-22 05:28:52
2de0fd02-e6fc-44fd-b77f-16bc20983089,d5abadb9-c58c-4e7d-8c96-da61255803c3,b9d9e952-3729-466a-99e4-8cb64954f439,LinkedIn,2022-05-11 15:53:31
d34bee8b-90dd-483d-98cd-266081069ca0,bc0b90b2-e188-44ce-a8d2-3f50a6869f5e,b0b30ba9-1373-4d34-b2e3-4950984f2c16,LinkedIn,2022-04-09 16:59:35
24ffaf12-9618-4675-b86e-9ad50e47d855,8592af03-594c-4f53-a500-4cdb5aea6946,713b4916-11b7-44e2-adb2-6f39959206ae,Email,2023-12-14 13:46:08
f6c7e1d2-35ac-4028-87f0-ac2e8a2c27b0,c0603c4d-ee4e-4993-bf5f-84369f8ff2fd,9b32730c-197d-4128-9e8f-a9c485970207,Email,2024-07-06 15:40:36
794ef348-1c4a-4ccf-878b-80d86c18182a,47d3a266-92e1-4afd-935f-e85e6683f02e,9768f287-3f7c-4f3f-9e85-28beb8a815f6,Email,2022-06-11 01:57:26
8d091e7b-6175-4eda-87d6-c5b9b6837a8f,92bd226b-0e6b-461e-8a03-88523ff39b8d,4555fcf6-5a2e-408b-a40e-38d0a6da4bde,LinkedIn,2022-11-28 18:25:14
712f8795-91bc-4b8e-a704-7d7da78a4448,74202cd7-b3a1-4c01-867f-3ca2b765ab27,fda10fd5-4541-4e82-a935-3502434627b7,LinkedIn,2023-06-03 05:44:14
3da06a11-1ceb-47dd-ab2f-1f499aac05fe,7b4c014c-9deb-4452-a872-090d7d2629aa,7b9cb9ef-0cd8-4b2b-83e0-3913fd70820d,LinkedIn,2022-11-13 12:06:41
ad75ff4b-cfd4-4915-b70e-9592f940ba7b,2b4e420a-5b49-4887-975f-8e0a0b8a9c2b,07a8c1b6-edd7-42ea-8ee5-59501a0ec2fe,Ad,2024-10-28 08:45:02
e71e93af-56e2-4366-9c68-846073832aa5,aa490a27-053d-46d4-9aaa-47d63e828271,449be6aa-4bbd-4733-b7e2-79353d4d7005,LinkedIn,2024-09-01 08:26:45
e9b804c4-9109-453f-bd3b-5cfa8c84800d,d370d480-c211-4086-b72f-c42f2f8cdc24,d3b58f8b-c9b8-449d-afa7-046a5607b449,Ad,2024-05-27 08:51:36
19e331d0-7ab4-44e1-a333-310bf1f66c38,19472cca-c38e-4b0e-a715-10ac970c7d00,c6bfca28-c2e2-4268-ac7f-2f888a5c6401,Email,2024-05-24 09:16:16
6a2b5869-3b38-4fd9-be6a-5cd81b136f13,d3e4165f-66e4-42d6-b419-a216e1ea5c16,e64f2851-29a8-4c7e-83c0-58a984a05efd,LinkedIn,2024-03-27 22:30:55
b3ffe920-fa74-451e-ba22-13fb228aaaf5,a885ca90-8b32-4d8e-89c4-8e6c73595b4e,96cee407-b3be-4f54-a08b-c4cf5f5f46ba,Email,2023-02-18 12:16:31
7b5c630f-ae66-4416-9bea-ec3ae0f8a231,a807100a-b841-41d6-b031-bfab3ccb4027,fda10fd5-4541-4e82-a935-3502434627b7,Ad,2023-04-27 07:09:43
2280d934-9f53-43de-9e56-4cd867dd13ad,2bbd4988-3142-4053-873d-4b6978728625,7f3e7563-8c1f-4547-a711-9cec2caa5a90,LinkedIn,2022-09-15 20:19:47
a1ce3fa0-d4b7-44f5-81f1-130e4a311229,4dca72da-7f97-4015-bd38-0d21650accd0,a17c8e52-56cb-417f-9033-d0526bc2a589,Email,2023-04-07 12:25:24
1f72844f-082d-4155-9314-e47c9334d3ed,dcdcaae6-84df-4aea-9b4d-246e61202c74,d3b58f8b-c9b8-449d-afa7-046a5607b449,Email,2023-02-03 01:42:13
464bd8cc-ad0f-472d-9c8d-a51aa7e2e1a0,ea730fb0-46f5-4aa7-bb33-3bc04c41dfe7,23b7c8fc-6b85-4bf8-9e48-748d5f296586,Email,2024-04-06 03:28:44
a9732056-5a2d-43b8-864c-d8f5584dc401,43fa5639-120b-4113-aa25-85694be9c6cb,f556ace5-b699-4fcf-a271-5d9f7351ad1f,Email,2023-04-21 17:40:04
a1bb2280-76b0-4409-a31c-f4fce41c5817,cc626ff4-e401-464e-afa0-48dccef7729b,c68acfda-6db5-405f-ab3d-9e54547cc5df,Email,2023-02-19 05:52:47
d23ae624-9cb3-40cf-9d80-1d8465884c7c,28b17015-517a-4d3d-a581-05e84ab95c09,408d6888-5f5c-4dd1-8d5e-e6145ccf5268,Ad,2024-04-13 05:14:29
c9df0081-d111-483b-a570-442308b52b2b,0886c6c4-05c3-4071-9ac6-4399dc8457ad,c47f4c8a-816e-4d6a-9b91-e79cf635d0e5,Email,2023-10-08 23:49:36
1e8e8419-7cd6-4252-bc71-fb0ea7b05114,dd86572b-60bd-4f07-aa70-3a10b8a91092,32169ff7-ea26-43ca-9b8f-62b10788f98a,Ad,2022-09-08 21:48:10
9187200b-1ed2-4f8f-85c7-55eaeb8c47e6,9b23ea6f-99fe-4ceb-b087-9c9cfa6ec288,986cb746-08a3-4f11-a5bd-6ffb7c73a883,Email,2024-06-12 09:42:58
316fb3da-b65c-4a6f-b016-c35cec8e4934,39a96e6e-1474-4a38-8a22-fd2e7aff8e80,23b7c8fc-6b85-4bf8-9e48-748d5f296586,Ad,2023-12-05 21:46:47
336dd5e3-4a72-4ffe-a64f-c3f2d2aa3f9a,8b7bc0d9-00a5-4749-9319-de5a36a5ad85,6465de2a-d171-47cf-8c70-c744338b243d,LinkedIn,2023-12-14 21:03:43
2ec108e3-4f46-434d-8b27-01468862aede,8b5a8cd8-1452-44c4-82cb-1f1aca9bef61,713b4916-11b7-44e2-adb2-6f39959206ae,LinkedIn,2022-11-30 13:25:53
8ce60349-da3f-4cfd-ade6-669ce5f932ac,381067c0-8e03-4498-b37d-509c2b69f5e9,07a8c1b6-edd7-42ea-8ee5-59501a0ec2fe,LinkedIn,2022-07-30 11:37:07
83ebe700-6cba-45d1-8c38-3c0b648f37fb,f4173f13-b44d-4411-92af-d4ed702c3afc,96cee407-b3be-4f54-a08b-c4cf5f5f46ba,Email,2024-11-28 17:41:09
0fbfa3e5-dedc-4985-9bed-8a8dc6bc44f1,8afa6f94-3a3f-40cd-8ecb-f4136a13d5d1,6220054f-7c0d-4f92-8962-9682f69b589b,Ad,2023-08-24 02:27:06
ad5bd3b0-76c9-4755-9964-8855a9cd39a3,330d8147-45a5-41c9-a2de-a3bdbc2bca42,4555fcf6-5a2e-408b-a40e-38d0a6da4bde,Email,2023-03-15 01:56:01
0785a34f-5dfe-479f-8891-b45fcc26822a,fa7c0670-778e-455f-8c90-9b731c213c33,b1157b1e-d7ac-4a4f-8854-41f6d481c09b,Email,2022-02-03 04:12:13
18336924-551e-4ae4-ac99-fdcf9aedeba0,7ec5c7fd-a4aa-4e06-8149-743059c45d03,c6bfca28-c2e2-4268-ac7f-2f888a5c6401,Email,2024-05-25 00:36:24
af1b7fb2-b2cb-4a9d-b70b-828bba97a1a6,a09f7b7c-869c-4f4e-bb53-c6ffe0d3aad8,449be6aa-4bbd-4733-b7e2-79353d4d7005,Email,2022-04-03 16:49:16
d469bff2-d816-4a6f-9989-3d827f0c8689,40b964b1-5c92-46ab-bee3-cda57a305c9a,9c5f5fb0-1003-489d-a4f6-75cc1a8ae9c5,Ad,2024-11-26 04:43:35
3e1a532b-28f1-4da4-b4ac-ddbac6cfbd38,0e6beac0-329a-4fd2-b173-8bc2db6c098d,f8e719a4-7253-49a7-b6b4-80ac6afd68e7,LinkedIn,2022-10-28 16:17:38
7f346591-5089-4c50-bd3b-da9ee16bd477,fbdac5ba-c9b7-4936-b1c6-c0d5f03dcd5f,f97e321b-ac65-4057-a901-09668427a33d,Ad,2022-07-21 05:18:01
3a4d9368-8af3-4d2e-89ee-8f5cf1975c06,858c4a85-622a-4edb-9913-50657d043b4f,23b7c8fc-6b85-4bf8-9e48-748d5f296586,Ad,2022-10-04 22:09:14
0e0e8311-ffd6-4370-8b2d-c92c67f92958,02fc1700-d48f-454c-aab8-236218f0f5fc,65571c78-d8ce-46d8-8fd7-1d487c346d71,LinkedIn,2023-09-16 03:31:53
c0406555-1f17-4b90-81f7-1b26e7fcc510,25b03eb0-9a64-49c4-a5e5-62f17018548e,5050f307-f787-4047-8d37-2cedc48c3557,Email,2024-04-09 08:11:41
9efc6451-7d3b-45b5-bc42-0c48a29b89ae,8ba34b3b-1841-4ea6-a392-b1f6c37efef2,f97e321b-ac65-4057-a901-09668427a33d,Ad,2022-09-29 23:48:21
97d1e985-91d7-40c1-9547-3165d42baebb,246436b3-b739-40ef-b705-056986765f1a,07a8c1b6-edd7-42ea-8ee5-59501a0ec2fe,Email,2023-08-02 09:20:56
ca76a47b-d138-407a-97a7-a90fa0fe44e5,65e5c671-ffbb-4b40-b913-ed52dee107f3,a58288c3-b609-4d9e-976f-0788fc350808,Email,2024-06-15 22:35:19
a0f600a0-ef47-472f-9b51-1e6f50b70e96,b76dd0bf-f943-4fd4-aab1-7b1655908c2b,6465de2a-d171-47cf-8c70-c744338b243d,Email,2023-04-23 10:39:40
ecdad2c1-306a-4f9e-a3c0-0a9c0445fe9e,19cf1b58-866d-4a23-bbd4-b03e407fd9fb,81f8b9ca-8346-463f-b3ae-e601e1966c97,LinkedIn,2023-01-14 22:26:00
ccd3baa1-a349-4d22-b757-79c73a6869c4,090ecf92-967a-4d7e-a804-5462465819fe,07a8c1b6-edd7-42ea-8ee5-59501a0ec2fe,Ad,2022-05-21 07:54:40
04f289c2-9fe5-4ad9-a9a2-4ede244e59b0,722b9a95-b8ac-4476-90d9-26964fa16f5f,1f7e1f9d-eb7d-4349-a15b-2bb72ccbbb1f,Email,2023-06-23 08:36:10
95e4cdd7-5deb-478a-8b72-de57273ff81f,d4cc4a7c-dfb5-4038-b156-a25541cedf6a,986cb746-08a3-4f11-a5bd-6ffb7c73a883,Email,2022-06-15 18:06:57
1e89dcce-73ac-4bae-85ea-3dd7b4bf9c3d,3e31a9d9-35f3-46f7-b68e-e65ac6056a72,874057f3-6a95-453d-8573-c217459f7c51,Ad,2023-04-28 15:13:29
bfa0d443-902b-4b4c-9080-2f60183792ab,79036cbd-a1b0-4c70-8e66-1d2c3a0c3a70,b0b30ba9-1373-4d34-b2e3-4950984f2c16,LinkedIn,2024-05-08 21:02:42
7a5f394d-1323-48c1-a4c6-51cee5baecaf,02050bb3-1006-43bf-831d-35bbcf24e122,ce373f7b-ea9d-41e8-85b7-a385636a93e7,LinkedIn,2023-01-09 07:40:20
6c140739-a042-41de-96d7-0d911d5dc56a,7b3ed5ac-6a3c-4692-a9ee-5ae7054161fa,6465de2a-d171-47cf-8c70-c744338b243d,LinkedIn,2022-07-23 14:05:57
7b1a39c3-74e5-4066-9ffd-75d9cb5694f9,af715500-a6a8-4389-8bdb-73db7b3039b4,23b7c8fc-6b85-4bf8-9e48-748d5f296586,Email,2023-06-25 05:09:38
4b5c6839-e66e-422f-a067-97fe5f7ee2ed,8e38c5d7-2552-4fcc-b2e9-484837fc42a1,9768f287-3f7c-4f3f-9e85-28beb8a815f6,Email,2022-01-29 02:31:45
0729e47e-fe07-4c2b-a1e2-ab3b02cd4ee9,d5158b4d-7217-45ba-baff-9a5f7b01727c,f8e719a4-7253-49a7-b6b4-80ac6afd68e7,Email,2024-05-09 22:32:54
40a78ea9-8a9f-4390-82d3-afc005de74f3,735e8aad-b032-43b4-8442-00d2041632d2,9b32730c-197d-4128-9e8f-a9c485970207,LinkedIn,2024-01-30 09:24:31
87805374-df4c-4096-b905-46742d05090a,66595c90-1a19-40b2-a8bf-a673f3a7ca9b,f8e719a4-7253-49a7-b6b4-80ac6afd68e7,Email,2023-08-30 17:52:10
19a555f3-e46e-4cee-a028-0f8f71ca5cba,7a2f74d1-5240-4a92-9445-a353606b7ff5,a17c8e52-56cb-417f-9033-d0526bc2a589,Ad,2022-01-10 01:00:49
0e9d29db-7b89-41b2-8aa3-45ed467c4ecd,070b5a33-5c25-4abf-823f-0adf3a886d0c,7b9cb9ef-0cd8-4b2b-83e0-3913fd70820d,Ad,2022-08-31 10:18:59
e2428362-9c0f-4b85-bbba-270b7d2e4fa4,ac6ac728-da0f-48e6-b172-84f95c46f5f6,23b7c8fc-6b85-4bf8-9e48-748d5f296586,LinkedIn,2023-10-08 06:18:43
86f6fce9-e546-4eac-af38-487e6619f76d,bf70d5a9-3e21-4512-9a4c-1a6a6ce0e8e0,e64f2851-29a8-4c7e-83c0-58a984a05efd,Email,2022-05-15 13:40:43
47268496-c399-4781-a704-c572bf973cdd,b661a588-5969-4b18-8e67-d269e2f47202,cd925617-c58a-49c7-83d5-41cb7915836a,Email,2023-09-21 07:22:44
e1d54c06-f7dd-4c1d-826c-7b4f924e0932,da5e6de2-efaf-44a0-9eb7-5589d90be2c3,9768f287-3f7c-4f3f-9e85-28beb8a815f6,Ad,2024-10-01 22:02:30
c543cbef-45b9-4fd5-8630-798a074575fd,a3a975fd-ea60-43f5-802f-3a47de8fb1a7,fda10fd5-4541-4e82-a935-3502434627b7,LinkedIn,2022-12-20 03:37:39
16cd1455-cb72-44ca-b124-d7533fb0c95e,58ecc78b-1186-4312-ace3-3250c2e89234,96cee407-b3be-4f54-a08b-c4cf5f5f46ba,LinkedIn,2023-12-11 16:16:52
48ded377-bd43-4568-8220-eabc0b595370,44f0c3b8-007a-4a08-88d9-d7cd0d2c54ba,9768f287-3f7c-4f3f-9e85-28beb8a815f6,Ad,2023-09-28 22:17:11
96bd72a9-b871-460f-82a6-1aafc682bb1b,464dffaa-c809-4822-b388-ff2d7b6e1980,e64f2851-29a8-4c7e-83c0-58a984a05efd,LinkedIn,2023-12-17 22:44:14
9037e63e-7473-4bbf-b25d-a8d832f3d4a0,c8346201-859c-4b5f-aa06-1a69d9057469,c6bfca28-c2e2-4268-ac7f-2f888a5c6401,Ad,2023-04-16 00:03:36
4e39dfee-5428-4064-b11d-50ccdefff459,7ab8e671-2097-4b0c-9781-0f5cee0aa7ff,c47f4c8a-816e-4d6a-9b91-e79cf635d0e5,Email,2024-12-19 12:27:09
