nps_id,contact_id,account_id,geo_id,score,comment,response_timestamp
0e5386bf-3c63-496e-891c-72e5919c76ca,9a6d17ce-f498-4b09-b8c3-1919451ed3be,2272bacb-2651-4593-aeac-2412f7568c9e,fda10fd5-4541-4e82-a935-3502434627b7,6,Great,2023-11-13 02:00:09
e0ff0968-b290-4a49-b377-8fe7e6958f66,d6f019ec-2fad-4346-8476-5b8abc804819,f9d0ecaa-2e26-484f-8077-01a1cda12a82,f8e719a4-7253-49a7-b6b4-80ac6afd68e7,6,Good,2022-04-27 22:46:05
aec69038-6a79-44b6-9248-8d829c6337f2,84bb06e2-7056-4b54-b922-62da5a4e7862,6954738c-5ed2-40af-a3ee-ca449ae07bdb,ca6a3dd3-f966-452a-80ca-0cc1486d9554,5,Great,2023-07-12 14:36:14
87cdb632-f0a9-46c1-bea9-0aa3b979c1e2,c962afa1-48d1-43f5-ad77-9a2fd3ad55a0,1c0b8fa6-fd67-4dd6-8f4d-036f78f1b8f9,fd4f23c6-0e0b-4a1c-9527-77e78c0278ef,5,Good,2024-03-19 12:43:37
babb253d-9386-4de5-9b02-26eab1e0bedd,68ee8914-5402-48aa-98b4-9cafccc22c9e,b197e0f1-d297-4b43-afba-fdb97849bfd8,ce373f7b-ea9d-41e8-85b7-a385636a93e7,9,Bad,2024-10-15 12:19:49
7fb774a3-688d-4f1d-a639-128ca2659763,2ddd3024-6c7a-42e3-9833-4e6be4dd5837,7c76f858-0055-4906-8584-03cd06bed702,b9d9e952-3729-466a-99e4-8cb64954f439,6,Good,2023-12-29 05:38:37
b3aee449-90a8-4c8c-992a-3655847405b7,9cef2f8c-8c83-4bd1-bed8-ae3e501246c1,fc8bf9a6-33d3-45ba-ad87-f29260e55398,cd925617-c58a-49c7-83d5-41cb7915836a,8,Bad,2024-05-19 05:42:27
cf0bba7d-51d4-46db-a587-cd506b88f163,6d8d7340-6148-4d86-83f7-e8e5730fb354,7d216c03-cc0d-424e-8e04-917f8e07b76b,4555fcf6-5a2e-408b-a40e-38d0a6da4bde,1,Bad,2022-06-30 14:22:27
a34bb29b-e5ad-4ab4-bb95-e70bf82a59bd,7d928634-bde1-4277-a4a3-bee4607fb4b8,cd3040ef-6da9-47f0-8b40-168c14c0ef78,874057f3-6a95-453d-8573-c217459f7c51,9,Good,2023-06-30 08:25:53
7e264edb-bbd7-40fb-bd01-a24b522a9c38,e120a2d3-1054-478e-b21d-f95c50b8714a,b503dcd0-99ea-4ada-89ac-c98ed7e0f702,874057f3-6a95-453d-8573-c217459f7c51,7,Great,2024-12-14 11:03:14
687c4728-9a32-4095-b9a2-10b4fa4c4d32,a42d4659-4ae1-447e-9cac-f4ed4f094c33,7f97997c-0fa8-449f-b57c-44a853920db5,c133e573-2208-4233-91cd-3d742dfb8915,1,Bad,2023-06-14 19:27:18
b82255b0-d5ca-4a3d-a80e-ca4d5230d6b8,6c4cdc73-dc09-4112-aad6-97b66da45155,101be877-3d79-4d12-96d8-e09db718fffc,9b32730c-197d-4128-9e8f-a9c485970207,1,Great,2023-01-01 09:32:48
93a1be89-2b5b-44fa-91ef-c9eb199e2697,d8c6cc8e-0d6a-4155-b18f-97947cada77d,30a0c9f0-893f-4664-8fd3-5b1fc1281e12,cd925617-c58a-49c7-83d5-41cb7915836a,9,Good,2024-08-11 02:12:10
29ae91f6-943c-4bbf-934c-81dbedf93632,252361f9-1e5e-4d62-a102-2dc49762c404,4cebfa0c-2f41-48aa-b8d9-ea46de45168d,713b4916-11b7-44e2-adb2-6f39959206ae,2,Great,2023-06-05 13:19:36
73161563-0ef8-492a-80e8-4c954b282d82,695d71eb-80cf-4c33-a7f3-2dc20191ea4e,680bc2b6-2a5e-4443-aab2-562b8264446d,f97e321b-ac65-4057-a901-09668427a33d,5,Great,2024-05-22 02:18:47
2d72a70b-8753-4a89-95b3-aef53e3156de,05f09eee-f410-4e0d-81ed-2c72f64fec80,da35afb4-1b80-4b05-bdf6-936e7f108db7,ce373f7b-ea9d-41e8-85b7-a385636a93e7,8,Terrible,2024-10-05 11:38:51
a84fab23-6468-433d-bc63-aa704964008b,40211f25-5d16-4137-a85e-7c9a29ea6b64,fbd6b66e-02de-4bca-9da4-ada994083bc7,b8806616-764a-4f02-ac60-c718be6f04f9,3,Good,2024-06-11 12:12:32
fef86121-4497-4826-a346-a471b61a0c37,b57db080-29a9-4ea6-979f-62d6a94c03a0,f0e604ef-03fe-492f-bd9a-033bc707c25d,986cb746-08a3-4f11-a5bd-6ffb7c73a883,5,Bad,2024-11-15 10:48:56
937f9f35-d8be-4f8a-a83b-e1707bb91d65,4c18aa57-38a3-4a51-941e-349fd198577a,f8bcfbc3-3bcf-4946-ba69-38d5c2b12c97,408d6888-5f5c-4dd1-8d5e-e6145ccf5268,6,Great,2024-11-24 11:39:12
912c736b-6405-4267-b7bb-badeea08a7e1,fd4b05a1-9650-4fb1-86ab-6dd75505e666,b9de6253-3c1b-4384-9228-92d66f3ad197,c6bfca28-c2e2-4268-ac7f-2f888a5c6401,9,Great,2023-09-21 11:30:04
44eb464c-3144-45af-9fec-459348a7f944,bba4a695-4498-43fb-9316-fd865c1cc700,e4d1bae3-8b61-4883-bf3c-65f940d7f7e0,0b6d7c05-babf-4a3f-8a30-ace0df963ca7,0,Good,2022-12-01 04:04:26
7e233dd2-9389-4609-b4f0-5242c816d1f4,ec30c454-a87a-408e-915b-4103b28506cc,e56d936f-e2d8-4490-a0af-3f6e0ac318f4,f8e719a4-7253-49a7-b6b4-80ac6afd68e7,4,Bad,2022-10-06 13:42:06
d910901c-bb65-40d6-ba48-890041954837,7e57c999-d2fe-48f7-b06d-63b64bb09d91,476be51d-7450-4402-a122-42e0e731214b,e64f2851-29a8-4c7e-83c0-58a984a05efd,5,Bad,2024-03-08 05:03:16
27395f63-93e4-4033-b5eb-6dd6b7d6fba9,d7dbaa6f-479c-4ec0-8d31-c03ddd4c73c5,03907d5d-7f9a-4703-b1c9-b892071e5784,cd925617-c58a-49c7-83d5-41cb7915836a,9,Good,2023-09-08 14:13:56
717e87be-e9d4-45c3-b58b-323db1e5ce5e,a6ceaf25-c21e-42ef-8c4c-44d6580e31d0,dcb80f63-e606-4686-91b2-1aaa70116683,b8806616-764a-4f02-ac60-c718be6f04f9,3,Bad,2022-09-17 09:21:22
48ffd34b-9ddb-4fb9-8d42-1da5b258ab08,4f5e8417-0249-4d66-804d-cac0f17c8b37,8125b9aa-2afe-466b-98c4-195d51b27a2f,c6bfca28-c2e2-4268-ac7f-2f888a5c6401,6,Great,2024-01-02 17:32:28
e0633dbb-f4c3-4925-9ca1-1535e9a631b9,2500e642-8bf6-48ed-a634-617c9c66f0fa,8df49998-c2af-4bcd-af1d-eee905b89695,382a30ba-7fca-4b36-b4f8-14feb2a55572,6,Good,2024-06-28 02:37:35
fcadf003-03b7-4879-8784-2ff1bee1373d,88911fe2-e305-4a9d-84c2-593a7bf6e8ad,10345eea-4de0-41a3-ae81-1941849003bb,7f3e7563-8c1f-4547-a711-9cec2caa5a90,1,Great,2024-09-26 00:01:46
162439f2-0293-4edc-bbcb-da39fb193e98,97ca3ea1-b62f-4c81-b7a5-978469746ee5,c6654879-2e13-4d38-852f-f08892d9e4e7,f8e719a4-7253-49a7-b6b4-80ac6afd68e7,2,Good,2024-03-08 16:49:50
0ba80166-629e-495c-b33e-328baecad83c,acdd47ff-350e-47ab-8d70-74299146f954,83a1d4a8-4b51-4888-bffe-f1efd532c6a7,1f7e1f9d-eb7d-4349-a15b-2bb72ccbbb1f,6,Bad,2022-02-10 18:12:56
47897274-57a8-4ba2-8b55-292df984b4a3,3cf33732-9cb7-4e86-abe0-2f7d85221653,0058ce0b-b074-48e2-989f-3aab71f26c3c,a17c8e52-56cb-417f-9033-d0526bc2a589,8,Great,2023-11-13 06:49:49
7ce5dccb-09c9-4223-bd49-5a582f15eccf,c2ca3477-307a-449f-8f6f-29fdaa7421c7,0ce8d110-287d-422c-adfb-649a40a23b56,32169ff7-ea26-43ca-9b8f-62b10788f98a,7,Terrible,2022-07-14 18:23:42
f3540766-e29d-40ad-b2eb-7ca0ec3f4582,e49edee1-7cce-48e7-a172-d0ca32201c62,e1154cc0-ca61-4d15-816a-c390b241801c,7b9cb9ef-0cd8-4b2b-83e0-3913fd70820d,1,Bad,2023-01-30 02:31:43
95d9ab04-0d37-4868-8a01-3ff68a6876c1,b4d350dd-3e6c-4597-92cd-e47a185e48a8,f5985a50-49d6-4aa0-8c1c-7d09bda36cf3,c6bfca28-c2e2-4268-ac7f-2f888a5c6401,6,Great,2022-06-06 01:11:44
b2d8dccc-0bcb-4d37-8c37-65aceffd979e,d89b56d2-d8c1-4f51-a207-ab0a6168ea80,599e3522-c096-42b9-a2b7-39c0adb50357,408d6888-5f5c-4dd1-8d5e-e6145ccf5268,8,Great,2024-10-09 19:58:24
e905e7dc-c6da-4840-b43b-b6e6e22a7278,6df5b5fe-5ab2-4d9e-a994-b4ece0846865,b5f38f0d-2c3f-478e-a05b-83f050c9958d,f8e719a4-7253-49a7-b6b4-80ac6afd68e7,7,Good,2024-08-18 22:29:23
254fe961-a71f-4f96-a7d1-58a5c3d0750e,bb345ed4-d623-4706-94ca-35a988e05057,287d92d6-b4ab-4e14-94c9-7bc6c3f33242,713b4916-11b7-44e2-adb2-6f39959206ae,4,Great,2023-03-22 17:10:31
b43c4f67-0ed3-47d1-b33f-99b9cfd9b736,4e55e291-9307-4120-879b-e6ecc801f771,b4693a73-e581-4d99-b27c-9526676e6c16,eab23103-61b8-42e6-b8e4-27bdae31cde6,5,Terrible,2023-12-22 12:55:54
4292d9fa-403b-45e4-b1cf-c3174f536eda,3b7def12-12fc-4523-9b0b-26d7dc52d198,19f213fb-3fb6-42f7-a51f-56364a6c6d35,eab23103-61b8-42e6-b8e4-27bdae31cde6,7,Good,2024-03-22 08:29:23
c6256962-8eed-4af6-9e01-18303c8b698d,3b1a364a-7fc3-4a33-99d1-5ec54c3efb8a,df1a90b5-469f-4885-b46c-7d468f0592c0,4555fcf6-5a2e-408b-a40e-38d0a6da4bde,6,Good,2023-03-20 09:36:30
1764c0d3-c449-4f4e-b4ac-15a700e66342,e0d3c1b3-213a-4030-b104-4a0939e0591d,d0d8507b-22b3-4740-8e77-d24a12f67c4d,449be6aa-4bbd-4733-b7e2-79353d4d7005,0,Great,2022-07-17 10:40:21
f843d5f5-6e24-4d43-a017-017d5670bcb2,520aee98-ed4c-4c5b-be1e-19b8dfc5b071,6a4f7503-198c-4b25-9c52-9b657bb7cda1,81f8b9ca-8346-463f-b3ae-e601e1966c97,3,Bad,2023-05-04 07:01:56
902165fe-60c2-49f9-b03a-f22b8dc2bda9,6ea5de23-88b4-47b3-bfb3-1ee2db1c0260,b2b4b3ec-0c1c-4bfc-9eca-55ee425062eb,f8e719a4-7253-49a7-b6b4-80ac6afd68e7,3,Good,2023-12-08 19:45:36
99192fa7-52fd-40bc-b6d9-fa7e415de0ae,0e8429a7-747d-404d-b0ac-4e1846067e7c,25323e3f-8f77-44b7-bb42-670dbdf27552,ca6a3dd3-f966-452a-80ca-0cc1486d9554,8,Good,2024-09-13 19:35:15
a319ffaa-fef8-4bae-b278-1bbcbfac0677,32064049-0a9f-46ae-842a-e6f3c5630ef7,85855f38-7ff7-4932-9825-f060562447a0,b0b30ba9-1373-4d34-b2e3-4950984f2c16,2,Good,2023-03-13 20:07:57
a0d77520-e302-43c8-9f4e-6e67d2c05324,89b18a94-e729-44c7-820e-ec3dee9d4a89,19396aa9-5eb3-4454-9c2d-e4c3d762c549,408d6888-5f5c-4dd1-8d5e-e6145ccf5268,2,Good,2024-07-31 17:39:04
debff24d-a3d8-4d11-8e0f-adaccf7190df,64ce0bc4-8f30-4185-ba06-06aebb7f05fd,5d91be2d-681f-4422-9123-68791fc1b11f,92281d5b-28df-4ff1-9663-dc6f0896606d,8,Great,2023-11-13 11:21:25
604eb7de-1116-49a9-bf5e-f881e6ae63b2,2475319d-ed90-463d-b78f-ba56303544d2,b0511e01-a075-43a1-8745-594e84c7ea99,f8e719a4-7253-49a7-b6b4-80ac6afd68e7,2,Great,2024-12-30 13:07:58
717dcb04-71be-4d1c-8b47-56ac6f1729b5,d2bf1abd-7c83-4008-8d8e-f5e24999c0d4,74da8068-69e0-440c-83f2-4b873f5c6e02,b9d9e952-3729-466a-99e4-8cb64954f439,9,Good,2023-07-31 18:48:51
c487570e-2c50-406a-aa9f-006b0af28354,b0c4e37f-7263-4e19-a003-9a8196af2175,fd5166db-b292-4e47-841f-63286cafad16,92281d5b-28df-4ff1-9663-dc6f0896606d,0,Bad,2024-04-16 06:08:20
4c3dea08-ca19-4a6e-960c-78567faa8cb1,e345ea54-1578-4b4b-b4c1-6ca3e222c937,28faa0a7-ddfb-4e2f-ab2e-9f7c8453ae3c,9c5f5fb0-1003-489d-a4f6-75cc1a8ae9c5,9,Terrible,2024-06-23 15:25:55
f15f0ac5-3401-48e1-bb0e-f848a48edee3,638f3730-5952-4aae-933d-f0a3d5cc5543,ecded92a-a59b-4c89-a51f-0a9cb51f278b,9c5f5fb0-1003-489d-a4f6-75cc1a8ae9c5,9,Bad,2022-02-07 18:25:40
86ff1415-8452-4be9-9e27-bbcccfba5874,6e7f78e3-3768-4a53-ab4e-b07d9adfe1be,8df49998-c2af-4bcd-af1d-eee905b89695,874057f3-6a95-453d-8573-c217459f7c51,3,Good,2023-01-18 15:52:24
b5d3a44a-404b-4b49-86e2-425a14cae7cc,31933f5a-fce3-4ff9-a9ba-c23f218f20c4,71662e12-a4d7-4d65-a5c0-336320858cf5,f97e321b-ac65-4057-a901-09668427a33d,5,Great,2022-09-16 13:12:13
e5a911ee-9c0f-4c0a-a3db-3fa4d1b20e1b,2d152da3-cac1-480e-a740-fdfb936e5fd8,4eaa8816-2cef-45a0-9c4c-2dbc4bdf76de,6220054f-7c0d-4f92-8962-9682f69b589b,8,Terrible,2023-06-22 15:42:27
94984b39-cde5-453f-a6ca-94c3be58d9d4,2a31b5f1-59e4-4467-b2b3-a8256e8f6c19,b8b9af11-4eac-4c55-aa2e-73b37099ff48,9c5f5fb0-1003-489d-a4f6-75cc1a8ae9c5,9,Good,2024-10-15 21:35:52
13afa85a-f804-4174-8ce1-eaf628058d62,8049a0ec-f2f9-480c-a635-698f8fc1972e,a80d3f00-c79e-43c5-9229-8bcad6419264,cd925617-c58a-49c7-83d5-41cb7915836a,7,Good,2023-04-16 19:53:56
904b3c52-5a82-4396-9000-b4fa1d7f6cae,5ea33d9a-9027-4f21-a631-42da97f41554,2ff3c3ef-08fc-4b3b-b313-67b2ce59a992,713b4916-11b7-44e2-adb2-6f39959206ae,3,Good,2024-03-20 20:58:13
2949e7c9-0a7b-4fc1-abd2-a977e4cbd04e,c1cbdf06-8b41-4798-8baf-7f08f804518b,2e7db7ee-70d0-4700-8d3e-f93d55753cd7,4555fcf6-5a2e-408b-a40e-38d0a6da4bde,4,Bad,2024-05-11 13:41:53
dbbcb815-0c92-4a70-b503-091b869e7620,a032a1e2-21d0-4d0b-843c-408e5151f7c3,634910c2-cc5b-4d06-ba65-d2ba52eb6932,2069ac2f-8681-4d9d-8ff6-3fc8888d98ef,8,Great,2024-11-09 21:43:40
c81255a3-6038-4163-b508-f0f439738432,44db3791-0b8f-4566-a4b3-3b613a522ff1,067a5d40-bd7e-43c7-9b4a-274672894476,f8e719a4-7253-49a7-b6b4-80ac6afd68e7,0,Good,2023-07-19 21:50:22
f5576a6c-996e-40ba-994c-8212934f1dea,a6be62ca-5330-42d6-a8be-7b250c84b4c2,f06a6fd6-7df0-406a-bbe4-b870271f1504,b9d9e952-3729-466a-99e4-8cb64954f439,6,Terrible,2024-05-25 20:26:34
e6a776a4-6292-42db-aa50-6fa59f72142b,6402f3d3-e95f-4835-a975-eb7a1a36bc4b,5e6a0dcd-c53c-46a7-a58f-abd79cb777ec,23b7c8fc-6b85-4bf8-9e48-748d5f296586,3,Terrible,2024-10-30 06:11:12
7499c976-8dfb-4b6e-9134-e99cf3eba47f,21c085ba-811f-4d15-9107-288a4c9de6ab,88c03f5f-9d2e-4c98-804f-c576e9198024,f97e321b-ac65-4057-a901-09668427a33d,1,Terrible,2022-06-28 10:22:42
fd5fe7e8-7782-4201-ba2e-22feacb17fe4,3b18f610-3b99-4bbf-96e7-a3b16313ec03,f18c5cd4-f738-4a4a-989a-b39e432eb920,fda10fd5-4541-4e82-a935-3502434627b7,1,Great,2023-07-11 12:54:35
0b34794b-6836-49be-88e3-9e8fa98c40e8,23147276-8017-48d4-88fc-89ff2b8c282f,2e1afbb9-8935-405e-960e-27b1676eba4f,6465de2a-d171-47cf-8c70-c744338b243d,4,Terrible,2024-05-13 08:00:19
2a3944ec-d6e9-4baf-bd01-f2d7766cebea,bf1f69b2-e4f3-4b09-9ec4-0dc8c41cbb4a,4350d245-5382-46d8-abc7-b79f4bc60494,f556ace5-b699-4fcf-a271-5d9f7351ad1f,6,Good,2022-01-10 12:21:58
35790463-4ddc-450a-ac32-4fd83f9fc7b2,1b9af459-0801-4d07-ad82-848d95257615,7a0a0afc-f22b-46ef-83c3-68c09022d48a,eab23103-61b8-42e6-b8e4-27bdae31cde6,3,Great,2022-05-10 00:09:25
6975fb69-b6c9-47f9-9f15-dc9d2ea9dd0a,2bf2df4a-5b7f-4c36-9dd5-1a532cfa8e13,43eba5a5-2b67-4292-ab97-540283c1f36a,f8e719a4-7253-49a7-b6b4-80ac6afd68e7,0,Terrible,2022-06-15 17:10:18
b176f892-abfd-4470-a8ae-2b8100873de7,9aa64924-a469-4a01-90b5-597d701dfec7,cfce9175-ec36-4c6a-8e4f-158f36be56f6,c6bfca28-c2e2-4268-ac7f-2f888a5c6401,3,Good,2023-08-10 12:29:56
360c97eb-d208-4682-9695-bc332e507d99,17d15433-2dba-4615-9fca-65ea550a6cdf,f879dd17-5655-4df7-b1ea-5f1aebf86b60,6220054f-7c0d-4f92-8962-9682f69b589b,6,Great,2022-08-31 16:53:28
5d9ebcff-1c20-4576-bb6f-54064d3aa424,e66a44bb-95b4-484d-be80-93fa04704a8b,f47b4def-5bf0-4ef2-abca-8e11d6510609,b0b30ba9-1373-4d34-b2e3-4950984f2c16,2,Good,2022-06-27 22:49:10
1662aa71-1b6b-4359-a2bc-452ada4ec40d,53bdcd57-19d1-4c75-9354-9280cdc7a951,df1a90b5-469f-4885-b46c-7d468f0592c0,e64f2851-29a8-4c7e-83c0-58a984a05efd,2,Bad,2024-05-19 14:47:28
1f299ab0-142f-481c-9917-55d213fc0f0c,05313fbc-1e2e-4147-bb38-81cd9065db0d,b8b323ac-9c60-4740-8403-ca9aa8f31edb,9c5f5fb0-1003-489d-a4f6-75cc1a8ae9c5,8,Terrible,2023-11-23 07:33:23
a069e256-0d3a-4c64-9ec7-329676e9f3a4,cda0c3d7-4292-42d6-b680-6e917bd529f7,7ddb56c6-0500-46a2-8368-ceb9fed70dd4,b9d9e952-3729-466a-99e4-8cb64954f439,8,Great,2024-03-25 07:41:12
0251189a-2475-4681-8a79-d45f8b50478c,406ee3b0-caf2-46a1-a53b-3511a820eaf4,e9055615-1ec9-490f-951d-762c5b2c7bb4,713b4916-11b7-44e2-adb2-6f39959206ae,3,Bad,2024-04-12 22:56:31
cecb207e-2b72-4009-b966-616140d2b0b1,5b98df6c-d804-472d-83e7-b3e88428b8fe,3a0abdf1-3777-489f-ac24-7c07963556b5,382a30ba-7fca-4b36-b4f8-14feb2a55572,0,Terrible,2024-05-04 15:41:10
82571055-fd66-4e7d-b098-200a1bab25e1,e77e6450-d9a4-491f-bbd6-18b23298016a,71c99f70-9814-414c-b6e4-9f7334f82cca,81f8b9ca-8346-463f-b3ae-e601e1966c97,6,Terrible,2022-06-08 09:18:10
3ed27f9d-c467-46d9-b5f6-d09e6f99bae8,cd349dbf-d104-4d1d-8667-4917bba1bae2,1dd428d3-afa5-49ba-a076-9a3099c1d4fb,6220054f-7c0d-4f92-8962-9682f69b589b,1,Terrible,2023-11-16 05:21:55
833451e0-a574-4caf-99b8-092027bb8d72,f0416872-8e54-4d4e-87b4-6b160cc0c596,ffcbc7ed-00dc-43d3-880b-7fab9ff03dc5,ca6a3dd3-f966-452a-80ca-0cc1486d9554,5,Good,2024-10-20 20:08:35
5080d392-7f70-4d97-9584-7fca107953e5,18408a24-389d-4448-b7bf-8ee4d922afc7,e56d936f-e2d8-4490-a0af-3f6e0ac318f4,07a8c1b6-edd7-42ea-8ee5-59501a0ec2fe,5,Bad,2023-06-07 06:13:24
e23274ac-df62-4160-a921-9da99a67ffeb,58d37c72-34c3-4edd-a78f-0b9da35c2376,2f95dd2b-e8d5-4e04-ac5a-0d6b8d7c335c,9768f287-3f7c-4f3f-9e85-28beb8a815f6,9,Bad,2022-04-12 03:15:09
023e9b52-3771-456d-af15-6c7b9ade65dc,c960310c-9579-47cf-8f3c-01a0af47e34c,88783d31-7855-43c8-a561-73cf0d1ba9af,449be6aa-4bbd-4733-b7e2-79353d4d7005,3,Bad,2022-07-26 07:56:09
827b2329-24e5-4ad5-979d-e978a84d86af,86cb0d41-686f-4a5b-807c-4a9d89f9195d,2df37825-4cbf-4148-9c66-75fa7d55abf1,92281d5b-28df-4ff1-9663-dc6f0896606d,4,Terrible,2024-04-11 09:00:51
93cd5e23-f9cc-4f7c-8866-a441867c321f,d7933a40-559d-4a05-804c-00584cdfba6e,d16eec73-068d-44bc-9303-766aaaac5ae3,2069ac2f-8681-4d9d-8ff6-3fc8888d98ef,2,Good,2024-11-18 17:27:23
bec0959b-c040-4712-9b5b-d3ec183dab1a,19894bea-3ca9-48f6-9ecd-e8b4b14f9507,825a9fd7-5f5c-415c-a737-6acee1f9df9a,308a661f-1cae-4c0d-a556-c6757629b1dd,7,Good,2023-06-02 10:39:26
